+-------------------------------------------------------+
| Section                                               |
+-------------------------------------------------------+
| ART/TML --------------------------------------------- |
+-------------------------------------------------------+
+--------------+---------------------+---------------------+
| Proc Version | Timebox Start       | Timebox End         |
+--------------+---------------------+---------------------+
| 1.1a         | 2019-03-28 22:00:00 | 2019-04-08 13:30:00 |
+--------------+---------------------+---------------------+
+--------+-------------+--------------+---------------+
| ident  | xref_id     | pending_time | reaction_time |
| 341931 | jira-17677  |     9505.993 |         0.424 |
| 342430 | jira-62794  |    11112.509 |         0.424 |
| 342820 | jira-41666  |    11521.706 |         0.424 |
| 343019 | jira-40077  |    15569.986 |         0.424 |
| 343169 | jira-48270  |    15900.590 |         0.424 |
| 343243 | jira-41803  |    11393.984 |         0.424 |
| 343674 | jira-49019  |       19.527 |         0.424 |
| 345331 | jira-58446  |     8137.253 |         0.424 |
| 345930 | jira-63876  |    10491.300 |         0.424 |
| 347493 | jira-55745  |    13752.347 |         0.424 |
| 347947 | caagc-37372 |    16420.408 |         0.424 |
| 348361 | jira-62106  |    13072.535 |         0.424 |
| 348696 | jira-59588  |    18095.361 |         0.424 |
| 363330 | jira-39256  |      523.463 |         0.424 |
| 364380 | caagc-35543 |        4.665 |         0.424 |
| 364578 | jira-49733  |       62.054 |         0.424 |
| 365162 | jira-50285  |       65.561 |         0.424 |
| 321542 | jira-57380  |       13.256 |         0.424 |
| 321677 | jira-57380  |       10.952 |         0.424 |
| 349145 | jira-54411  |    14914.465 |         0.425 |
| 349559 | jira-60210  |    18451.710 |         0.425 |
| 350224 | jira-17354  |    20118.727 |         0.425 |
| 350293 | jira-63286  |    20616.620 |         0.425 |
| 350296 | jira-63288  |    20617.747 |         0.425 |
| 350406 | jira-63217  |    21408.221 |         0.425 |
| 350631 | jira-63374  |    26913.160 |         0.425 |
| 335481 | jira-26738  |    18080.812 |         0.425 |
| 336533 | jira-63259  |     2494.728 |         0.425 |
| 336697 | jira-56103  |       49.433 |         0.425 |
| 337218 | jira-59446  |     3334.305 |         0.425 |
| 338182 | jira-42254  |     8462.411 |         0.425 |
| 338913 | jira-33785  |     9780.947 |         0.425 |
| 354475 | jira-59817  |     1106.406 |         0.425 |
| 354878 | jira-49619  |     2011.824 |         0.425 |
| 355529 | jira-50643  |      985.257 |         0.425 |
| 355534 | jira-50676  |     1013.370 |         0.425 |
| 355539 | jira-52844  |     1080.477 |         0.425 |
| 355684 | jira-43981  |     4683.197 |         0.425 |
| 355943 | jira-60139  |      725.351 |         0.425 |
| 356387 | jira-64600  |      533.740 |         0.425 |
| 357175 | jira-42282  |      996.380 |         0.425 |
| 357369 | jira-61892  |      841.043 |         0.425 |
| 357750 | jira-43764  |     5119.219 |         0.425 |
| 357759 | jira-44198  |     5184.061 |         0.425 |
| 358439 | jira-64893  |     5545.408 |         0.425 |
| 360020 | caagc-16153 |     4066.789 |         0.425 |
| 360727 | jira-42285  |      306.986 |         0.425 |
| 360855 | jira-65035  |      495.823 |         0.425 |
| 361405 | jira-51138  |       10.317 |         0.425 |
| 361808 | jira-44455  |       68.177 |         0.425 |
| 326859 | jira-47341  |       43.878 |         0.425 |
| 327436 | jira-53831  |       68.511 |         0.425 |
| 364328 | jira-49968  |       20.671 |         0.425 |
| 364376 | jira-47929  |       28.609 |         0.425 |
| 339561 | caagc-41955 |    10115.616 |         0.425 |
| 339852 | jira-56017  |     9446.860 |         0.425 |
| 339989 | jira-47926  |     9028.536 |         0.425 |
| 340004 | jira-31662  |     4879.814 |         0.425 |
| 340207 | jira-42039  |     8018.080 |         0.425 |
| 342193 | jira-34240  |     9790.313 |         0.425 |
| 342260 | jira-62437  |     5842.215 |         0.425 |
| 342331 | jira-62257  |    10342.733 |         0.425 |
| 342414 | jira-62849  |    11011.991 |         0.425 |
| 342466 | jira-62246  |    11397.721 |         0.425 |
| 343170 | jira-48276  |    15892.473 |         0.425 |
| 343827 | jira-39698  |        0.706 |         0.425 |
| 344778 | jira-48272  |     3808.494 |         0.425 |
| 345113 | jira-58983  |     8115.128 |         0.425 |
| 345316 | jira-51710  |     8189.127 |         0.425 |
| 345371 | jira-43366  |     8296.899 |         0.425 |
| 347151 | jira-51964  |    17965.225 |         0.425 |
| 347300 | jira-59178  |    18238.757 |         0.425 |
| 347309 | jira-53204  |    18274.319 |         0.425 |
| 347536 | jira-41819  |    13773.193 |         0.425 |
| 347608 | jira-59045  |    13419.378 |         0.425 |
| 347812 | jira-37420  |    16222.306 |         0.425 |
| 347931 | jira-58572  |    16388.609 |         0.425 |
| 348260 | jira-62862  |    12705.662 |         0.425 |
| 344603 | jira-55069  |     3653.992 |         0.426 |
| 344689 | jira-53156  |     3801.406 |         0.426 |
| 344975 | jira-64047  |     7999.974 |         0.426 |
| 345289 | jira-64059  |     8210.427 |         0.426 |
| 345418 | jira-43363  |     4500.047 |         0.426 |
| 345596 | jira-11695  |     9139.589 |         0.426 |
| 346413 | jira-54510  |    16450.787 |         0.426 |
| 346557 | jira-34463  |    16907.706 |         0.426 |
| 346809 | jira-62864  |    13008.230 |         0.426 |
| 347458 | jira-64181  |    18121.527 |         0.426 |
| 347901 | jira-25969  |    16297.982 |         0.426 |
| 348089 | jira-54586  |    12567.089 |         0.426 |
| 348377 | jira-62842  |    13091.222 |         0.426 |
| 348563 | jira-24261  |    17705.887 |         0.426 |
| 358967 | jira-33365  |       69.465 |         0.426 |
| 359211 | jira-39135  |       19.657 |         0.426 |
| 360118 | jira-43370  |       19.841 |         0.426 |
| 361471 | jira-65105  |       27.787 |         0.426 |
| 361479 | caagc-22973 |        1.320 |         0.426 |
| 361624 | jira-48530  |       76.517 |         0.426 |
| 361703 | caagc-43509 |       15.176 |         0.426 |
| 362467 | jira-41658  |       61.944 |         0.426 |
| 362802 | jira-51525  |       19.013 |         0.426 |
| 349148 | jira-29615  |    14916.877 |         0.426 |
| 349389 | caagc-37170 |    18593.717 |         0.426 |
| 349493 | jira-47761  |    18396.765 |         0.426 |
| 349629 | jira-54850  |    18617.693 |         0.426 |
| 350126 | jira-54849  |    19667.059 |         0.426 |
| 350321 | jira-60292  |    20797.149 |         0.426 |
| 350351 | jira-63265  |    21003.051 |         0.426 |
| 350532 | jira-63385  |    22195.151 |         0.426 |
| 351546 | jira-38190  |   789739.946 |         0.426 |
| 351721 | jira-50631  |   790169.086 |         0.426 |
| 351994 | jira-64186  |   784207.316 |         0.426 |
| 352177 | jira-54587  |   778075.751 |         0.426 |
| 352344 | caagc-26107 |        9.169 |         0.426 |
| 353394 | jira-52655  |       31.033 |         0.426 |
| 353649 | jira-60738  |     4965.179 |         0.426 |
| 333166 | jira-16606  |    12920.051 |         0.426 |
| 320608 | jira-58020  |       69.364 |         0.426 |
| 354091 | jira-54023  |      437.694 |         0.426 |
| 354562 | jira-59320  |     1806.579 |         0.426 |
| 355442 | jira-53185  |      385.082 |         0.426 |
| 355530 | jira-50652  |      985.498 |         0.426 |
| 356649 | jira-55240  |      550.657 |         0.426 |
| 357546 | jira-59327  |     1191.169 |         0.426 |
| 336839 | jira-61196  |      476.530 |         0.426 |
| 336902 | jira-61116  |      939.206 |         0.426 |
| 337599 | jira-63408  |     8703.480 |         0.426 |
| 337798 | jira-54022  |     4104.031 |         0.426 |
| 337815 | jira-60318  |     4138.796 |         0.426 |
| 338307 | jira-50579  |     8510.467 |         0.426 |
| 338378 | jira-49351  |     8696.447 |         0.426 |
| 338430 | caagc-42339 |     8900.764 |         0.426 |
| 339101 | jira-52788  |     9948.588 |         0.426 |
| 339113 | jira-53840  |     9940.484 |         0.426 |
| 339585 | jira-50590  |    10083.786 |         0.426 |
| 339710 | jira-49565  |     9506.000 |         0.426 |
| 340168 | jira-34406  |     8249.448 |         0.426 |
| 340486 | jira-63680  |     7919.645 |         0.426 |
| 341140 | jira-60493  |     8740.081 |         0.426 |
| 342368 | jira-62878  |    10629.989 |         0.426 |
| 342396 | jira-62400  |    10889.469 |         0.426 |
| 342533 | jira-62851  |    11933.125 |         0.426 |
| 342724 | jira-43485  |    11766.069 |         0.426 |
| 342754 | jira-43485  |    11821.940 |         0.426 |
| 343321 | jira-42723  |    11423.375 |         0.426 |
| 343616 | jira-49266  |        2.031 |         0.426 |
| 326931 | jira-58714  |      438.668 |         0.426 |
| 327050 | jira-42857  |       30.526 |         0.426 |
| 327057 | jira-46396  |       21.435 |         0.426 |
| 327664 | jira-1928   |       15.742 |         0.426 |
| 328487 | jira-56433  |     4982.388 |         0.426 |
| 328949 | jira-58923  |      818.202 |         0.426 |
| 329450 | caagc-6243  |       99.405 |         0.426 |
| 329585 | caagc-37366 |       80.863 |         0.426 |
| 329639 | jira-49864  |       49.994 |         0.426 |
| 364224 | jira-50603  |        7.178 |         0.426 |
| 364323 | jira-49971  |        4.352 |         0.426 |
| 364363 | jira-49957  |       26.086 |         0.426 |
| 365196 | jira-41991  |       13.442 |         0.426 |
| 365362 | jira-47612  |       14.151 |         0.426 |
| 364254 | jira-54401  |        8.381 |         0.427 |
| 354411 | jira-59788  |      664.258 |         0.427 |
| 354556 | jira-59969  |     1779.584 |         0.427 |
| 354634 | caagc-52804 |     1807.781 |         0.427 |
| 355355 | jira-64630  |       65.911 |         0.427 |
| 356079 | jira-55801  |      418.846 |         0.427 |
| 356103 | jira-64702  |      488.791 |         0.427 |
| 356308 | jira-59750  |      495.525 |         0.427 |
| 356498 | jira-10303  |      497.859 |         0.427 |
| 356750 | jira-64343  |      197.216 |         0.427 |
| 357539 | jira-59350  |     1137.276 |         0.427 |
| 358334 | jira-64871  |     1803.522 |         0.427 |
| 349632 | jira-62437  |    18674.557 |         0.427 |
| 349881 | jira-33476  |    19923.992 |         0.427 |
| 350122 | jira-41804  |    19622.908 |         0.427 |
| 350550 | jira-63354  |    22319.872 |         0.427 |
| 350740 | jira-48412  |    27620.603 |         0.427 |
| 350743 | jira-54931  |    27646.799 |         0.427 |
| 351102 | jira-41535  |    29328.563 |         0.427 |
| 351116 | jira-53214  |    29405.811 |         0.427 |
| 353666 | jira-60555  |      945.544 |         0.427 |
| 344587 | jira-42327  |     3735.384 |         0.427 |
| 344732 | jira-53857  |     3744.990 |         0.427 |
| 344840 | jira-63989  |     4030.567 |         0.427 |
| 345823 | jira-52382  |    10092.896 |         0.427 |
| 347761 | jira-59424  |    16684.513 |         0.427 |
| 348267 | caagc-35705 |    12763.758 |         0.427 |
| 348371 | jira-64219  |    13040.151 |         0.427 |
| 358857 | caagc-25314 |     1996.124 |         0.427 |
| 360593 | jira-57754  |      116.907 |         0.427 |
| 361427 | jira-54443  |       61.074 |         0.427 |
| 361489 | jira-63637  |        9.049 |         0.427 |
| 362537 | jira-65232  |       13.624 |         0.427 |
| 362654 | jira-51767  |       14.147 |         0.427 |
| 362741 | jira-37814  |       13.547 |         0.427 |
| 322829 | jira-30575  |       20.248 |         0.427 |
| 323734 | jira-44156  |      133.188 |         0.427 |
| 324001 | jira-58363  |      832.751 |         0.427 |
| 325397 | caagc-27050 |      779.932 |         0.427 |
| 326449 | jira-58671  |     4175.886 |         0.427 |
| 326646 | caagc-47284 |       65.619 |         0.427 |
| 326712 | jira-54437  |       47.585 |         0.427 |
| 326899 | jira-46527  |      398.903 |         0.427 |
| 327192 | jira-58418  |      318.937 |         0.427 |
| 329498 | jira-51552  |       14.753 |         0.427 |
| 337933 | jira-55221  |     4401.295 |         0.427 |
| 338040 | jira-15397  |     8468.087 |         0.427 |
| 338530 | jira-52762  |     9265.437 |         0.427 |
| 338566 | jira-52312  |     9300.926 |         0.427 |
| 339244 | jira-27386  |     9930.934 |         0.427 |
| 339404 | jira-56525  |    10069.313 |         0.427 |
| 340372 | jira-63678  |     7546.923 |         0.427 |
| 341134 | jira-59627  |     8714.184 |         0.427 |
| 341358 | jira-20577  |     9014.781 |         0.427 |
| 342380 | jira-62817  |    10726.069 |         0.427 |
| 342395 | jira-62012  |    10889.711 |         0.427 |
| 342404 | jira-62764  |    10918.180 |         0.427 |
| 342482 | jira-62330  |    11562.824 |         0.427 |
| 342554 | jira-62325  |    12101.102 |         0.427 |
| 342967 | jira-54987  |    11432.682 |         0.427 |
| 343378 | jira-49974  |    10982.236 |         0.427 |
| 339769 | jira-52784  |     9593.007 |         0.428 |
| 339825 | jira-33445  |     9615.643 |         0.428 |
| 339978 | caagc-26470 |     9080.379 |         0.428 |
| 340108 | jira-51886  |     4542.821 |         0.428 |
| 340379 | jira-54634  |     7604.828 |         0.428 |
| 340750 | caagc-45753 |     4280.261 |         0.428 |
| 340825 | jira-45340  |     4245.235 |         0.428 |
| 341646 | jira-45476  |     9463.864 |         0.428 |
| 341850 | jira-56445  |     9523.416 |         0.428 |
| 342262 | jira-62462  |     5839.221 |         0.428 |
| 342293 | jira-62032  |    10107.811 |         0.428 |
| 342422 | jira-62782  |    11082.823 |         0.428 |
| 342487 | jira-62266  |    11549.004 |         0.428 |
| 342826 | jira-58576  |    11523.364 |         0.428 |
| 343095 | jira-63837  |    15776.711 |         0.428 |
| 343281 | jira-12092  |    11508.411 |         0.428 |
| 343387 | jira-58220  |    10852.111 |         0.428 |
| 360771 | jira-64279  |      243.951 |         0.428 |
| 361029 | jira-55967  |      613.996 |         0.428 |
| 349706 | jira-53212  |    19020.531 |         0.428 |
| 350208 | jira-53382  |    20076.815 |         0.428 |
| 350607 | jira-53211  |    22773.097 |         0.428 |
| 350877 | jira-63868  |    28345.780 |         0.428 |
| 351362 | jira-60300  |   789267.008 |         0.428 |
| 351382 | jira-53855  |   789232.397 |         0.428 |
| 352992 | caagc-15168 |       63.572 |         0.428 |
| 353453 | jira-49324  |       52.025 |         0.428 |
| 353527 | jira-53857  |      421.350 |         0.428 |
| 353615 | jira-58983  |     4798.269 |         0.428 |
| 364270 | jira-52473  |       68.814 |         0.428 |
| 353856 | jira-64481  |      867.840 |         0.428 |
| 354030 | jira-57656  |      321.276 |         0.428 |
| 354282 | jira-60552  |       44.968 |         0.428 |
| 354378 | jira-59402  |      377.568 |         0.428 |
| 355130 | jira-30655  |     1318.720 |         0.428 |
| 355164 | jira-64602  |     1210.951 |         0.428 |
| 355335 | jira-48481  |        2.316 |         0.428 |
| 355923 | jira-59976  |      770.303 |         0.428 |
| 357158 | jira-52454  |      897.875 |         0.428 |
| 357339 | jira-59620  |      905.352 |         0.428 |
| 357656 | jira-59366  |     1215.222 |         0.428 |
| 357797 | jira-49520  |     5187.930 |         0.428 |
| 357962 | jira-15411  |     1788.487 |         0.428 |
| 358032 | caagc-28090 |     2003.644 |         0.428 |
| 344680 | jira-59663  |     3710.161 |         0.428 |
| 344756 | jira-48302  |     3834.667 |         0.428 |
| 344820 | jira-44390  |     3987.160 |         0.428 |
| 344904 | caagc-7028  |     8316.588 |         0.428 |
| 346289 | jira-50113  |    11884.432 |         0.428 |
| 346636 | jira-50631  |    16865.463 |         0.428 |
| 347865 | jira-57838  |    16226.254 |         0.428 |
| 348078 | jira-50148  |    12543.988 |         0.428 |
| 330267 | jira-40331  |     2579.401 |         0.428 |
| 330773 | jira-56286  |     7677.734 |         0.428 |
| 339307 | caagc-28010 |     9907.860 |         0.428 |
| 339430 | caagc-21986 |    10112.230 |         0.428 |
| 325282 | jira-53317  |       67.217 |         0.428 |
| 327086 | jira-58435  |      106.782 |         0.428 |
| 328291 | jira-43327  |     1209.418 |         0.428 |
| 329405 | jira-26609  |      118.958 |         0.428 |
| 325374 | jira-58470  |      683.913 |         0.429 |
| 327743 | jira-49480  |       10.644 |         0.429 |
| 328055 | caagc-22319 |       41.163 |         0.429 |
| 328419 | jira-43271  |     1065.975 |         0.429 |
| 328453 | jira-56580  |     1093.762 |         0.429 |
| 329060 | caagc-28011 |      103.289 |         0.429 |
| 329622 | jira-58968  |      104.985 |         0.429 |
| 345626 | jira-48458  |     9292.471 |         0.429 |
| 346040 | jira-51777  |    10994.136 |         0.429 |
| 347416 | jira-54238  |    18399.445 |         0.429 |
| 348305 | jira-62529  |    12891.622 |         0.429 |
| 348659 | jira-52639  |    17907.200 |         0.429 |
| 349315 | jira-62201  |    19003.398 |         0.429 |
| 349511 | jira-48481  |    18405.796 |         0.429 |
| 349740 | jira-60089  |    19304.210 |         0.429 |
| 350779 | jira-53202  |    27822.938 |         0.429 |
| 350903 | jira-55023  |    28494.794 |         0.429 |
| 351709 | jira-59245  |   790080.384 |         0.429 |
| 351883 | jira-29606  |   789990.592 |         0.429 |
| 352334 | jira-25342  |       17.793 |         0.429 |
| 352391 | jira-64359  |       23.307 |         0.429 |
| 353639 | jira-55708  |     4891.860 |         0.429 |
| 339737 | jira-58587  |     9442.131 |         0.429 |
| 339909 | jira-53327  |     9102.156 |         0.429 |
| 339988 | jira-47922  |     9041.796 |         0.429 |
| 340406 | jira-56088  |     7749.732 |         0.429 |
| 340499 | jira-48530  |     7977.150 |         0.429 |
| 340972 | jira-48612  |     8313.954 |         0.429 |
| 342292 | jira-62036  |    10080.801 |         0.429 |
| 342434 | jira-62063  |    11176.951 |         0.429 |
| 342470 | jira-62933  |    11466.086 |         0.429 |
| 342497 | jira-62490  |    11645.540 |         0.429 |
| 343311 | jira-63860  |    11516.469 |         0.429 |
| 358581 | jira-24873  |     5816.016 |         0.429 |
| 358831 | caagc-18343 |     2104.026 |         0.429 |
| 361095 | jira-64160  |      243.162 |         0.429 |
| 361198 | jira-41928  |      119.255 |         0.429 |
| 361483 | jira-65108  |        3.925 |         0.429 |
| 361629 | jira-50851  |       30.909 |         0.429 |
| 361672 | jira-64073  |       17.486 |         0.429 |
| 353946 | jira-52721  |      750.623 |         0.429 |
| 354295 | caagc-57860 |       20.890 |         0.429 |
| 354572 | jira-59243  |     1878.863 |         0.429 |
| 354839 | jira-43814  |     2040.451 |         0.429 |
| 355487 | jira-48830  |      630.559 |         0.429 |
| 356391 | caagc-18528 |      579.950 |         0.429 |
| 356494 | jira-32486  |      519.724 |         0.429 |
| 356729 | jira-17988  |      499.410 |         0.429 |
| 357132 | jira-64792  |      837.229 |         0.429 |
| 363301 | jira-48959  |      311.681 |         0.429 |
| 364382 | jira-24141  |       15.151 |         0.429 |
| 365468 | jira-60766  |        3.474 |         0.429 |
| 336608 | jira-63406  |     5129.634 |         0.429 |
| 337382 | jira-59502  |     8629.726 |         0.429 |
| 338159 | jira-40308  |     8470.567 |         0.429 |
| 338202 | jira-48462  |     8351.722 |         0.429 |
| 338425 | jira-52592  |     8876.898 |         0.429 |
| 338490 | jira-52599  |     9038.343 |         0.429 |
| 338912 | jira-58665  |     9786.407 |         0.429 |
| 338943 | jira-54146  |     9824.520 |         0.429 |
| 339071 | jira-63546  |    10014.274 |         0.429 |
| 339374 | jira-56214  |    10036.282 |         0.429 |
| 323919 | jira-58319  |      265.231 |         0.429 |
| 333996 | jira-61021  |    26002.500 |         0.429 |
| 331114 | jira-56548  |     9032.753 |         0.430 |
| 331373 | jira-53873  |     9911.232 |         0.430 |
| 333989 | jira-61151  |    25931.219 |         0.430 |
| 353971 | jira-28403  |      633.112 |         0.430 |
| 354255 | jira-60784  |      199.850 |         0.430 |
| 354974 | jira-63989  |     6084.631 |         0.430 |
| 355019 | jira-64587  |     6001.915 |         0.430 |
| 355097 | jira-64470  |     1093.872 |         0.430 |
| 355375 | jira-64635  |       12.109 |         0.430 |
| 355418 | jira-53136  |      197.768 |         0.430 |
| 355556 | jira-53925  |     1203.334 |         0.430 |
| 356337 | jira-59299  |     4535.691 |         0.430 |
| 356395 | jira-64695  |      572.406 |         0.430 |
| 356718 | jira-45422  |      502.765 |         0.430 |
| 357448 | jira-43778  |      971.250 |         0.430 |
| 357490 | jira-64678  |     1032.928 |         0.430 |
| 358314 | jira-34099  |     1724.659 |         0.430 |
| 358481 | caagc-15997 |     5413.356 |         0.430 |
| 350373 | jira-58739  |    21195.889 |         0.430 |
| 350561 | jira-53211  |    22387.947 |         0.430 |
| 350668 | jira-63388  |    27202.111 |         0.430 |
| 350999 | jira-62894  |    28899.039 |         0.430 |
| 351043 | jira-49819  |    29037.555 |         0.430 |
| 351091 | jira-51888  |    29295.446 |         0.430 |
| 351898 | jira-47590  |   789792.594 |         0.430 |
| 352085 | jira-55401  |   779874.728 |         0.430 |
| 353618 | jira-60987  |     4821.929 |         0.430 |
| 353663 | jira-55788  |      961.919 |         0.430 |
| 326938 | jira-50575  |      407.766 |         0.430 |
| 327269 | jira-50701  |      243.726 |         0.430 |
| 327304 | jira-51610  |      296.428 |         0.430 |
| 328497 | jira-57508  |     4928.912 |         0.430 |
| 328529 | jira-55775  |     4750.435 |         0.430 |
| 328836 | jira-17591  |      764.711 |         0.430 |
| 329046 | jira-55575  |      223.913 |         0.430 |
| 344590 | jira-56920  |     3716.824 |         0.430 |
| 344640 | jira-55555  |     3691.502 |         0.430 |
| 345620 | jira-49017  |     9230.640 |         0.430 |
| 347075 | jira-64140  |    17737.410 |         0.430 |
| 348204 | jira-62962  |    12570.935 |         0.430 |
| 358773 | jira-51525  |     2345.594 |         0.430 |
| 358784 | jira-48729  |     2341.814 |         0.430 |
| 359154 | jira-39235  |        2.344 |         0.430 |
| 361073 | caagc-22157 |      319.509 |         0.430 |
| 340046 | jira-52281  |     4696.201 |         0.430 |
| 340090 | jira-58911  |     4668.679 |         0.430 |
| 340190 | caagc-27105 |     8044.332 |         0.430 |
| 341088 | jira-63750  |     8515.791 |         0.430 |
| 341632 | jira-45476  |     9301.176 |         0.430 |
| 342243 | jira-63806  |     5800.964 |         0.430 |
| 342316 | jira-62683  |    10221.597 |         0.430 |
| 342405 | jira-62598  |    10918.593 |         0.430 |
| 342472 | jira-62680  |    11466.526 |         0.430 |
| 342481 | jira-62113  |    11563.113 |         0.430 |
| 343265 | jira-1268   |    11415.608 |         0.430 |
| 343542 | caagc-23969 |     2642.692 |         0.430 |
| 364336 | jira-49970  |        0.820 |         0.430 |
| 364567 | jira-49715  |       65.901 |         0.430 |
| 365248 | jira-55493  |        3.546 |         0.430 |
| 336590 | jira-28403  |     5314.281 |         0.430 |
| 336740 | jira-54714  |       64.261 |         0.430 |
| 337162 | jira-55048  |     2964.115 |         0.430 |
| 338527 | jira-63508  |     9200.681 |         0.430 |
| 338538 | jira-52762  |     9232.500 |         0.430 |
| 338648 | jira-48732  |     5370.451 |         0.430 |
| 339112 | jira-52794  |     9945.127 |         0.430 |
| 339261 | jira-42600  |     9966.456 |         0.430 |
| 336494 | jira-58562  |     2202.166 |         0.431 |
| 336916 | jira-61162  |     1032.738 |         0.431 |
| 337293 | jira-61322  |     7974.054 |         0.431 |
| 339163 | caagc-28222 |     9815.618 |         0.431 |
| 339372 | caagc-35698 |    10013.078 |         0.431 |
| 358822 | caagc-18246 |     2009.274 |         0.431 |
| 359003 | jira-58018  |        9.513 |         0.431 |
| 359369 | jira-31532  |       20.067 |         0.431 |
| 360212 | jira-52228  |       25.060 |         0.431 |
| 360590 | jira-57610  |      121.954 |         0.431 |
| 360639 | caagc-48803 |       98.060 |         0.431 |
| 360897 | jira-36711  |      422.370 |         0.431 |
| 360971 | jira-45138  |      469.239 |         0.431 |
| 361698 | jira-49757  |        2.092 |         0.431 |
| 362332 | jira-52309  |       18.183 |         0.431 |
| 362488 | jira-65217  |       11.431 |         0.431 |
| 362788 | jira-42252  |       62.026 |         0.431 |
| 363050 | caagc-23028 |       29.323 |         0.431 |
| 363069 | jira-41645  |       24.448 |         0.431 |
| 349564 | jira-62633  |    18469.860 |         0.431 |
| 351157 | jira-59072  |    29568.135 |         0.431 |
| 351341 | jira-60191  |   789215.682 |         0.431 |
| 351869 | jira-52427  |   789906.005 |         0.431 |
| 351919 | jira-51238  |   789282.389 |         0.431 |
| 351965 | jira-42570  |   784597.482 |         0.431 |
| 353782 | jira-53699  |      908.426 |         0.431 |
| 354517 | jira-59974  |     1422.242 |         0.431 |
| 354590 | jira-57656  |     1650.003 |         0.431 |
| 355102 | jira-31620  |     1102.584 |         0.431 |
| 355114 | jira-31573  |     1196.352 |         0.431 |
| 355322 | jira-43469  |       66.862 |         0.431 |
| 355484 | jira-54969  |      636.192 |         0.431 |
| 355496 | jira-54972  |      725.209 |         0.431 |
| 355816 | caagc-28441 |      808.211 |         0.431 |
| 356227 | caagc-26068 |      477.575 |         0.431 |
| 357089 | jira-61075  |      807.038 |         0.431 |
| 357716 | jira-43579  |     5093.000 |         0.431 |
| 357924 | jira-43975  |     1724.667 |         0.431 |
| 358232 | jira-64854  |     1843.924 |         0.431 |
| 344623 | jira-48246  |     3716.215 |         0.431 |
| 344871 | jira-51536  |     8196.204 |         0.431 |
| 345408 | jira-43365  |     4484.279 |         0.431 |
| 347716 | jira-59424  |    12618.927 |         0.431 |
| 348453 | jira-60514  |    13322.091 |         0.431 |
| 327161 | jira-58434  |      250.024 |         0.431 |
| 363557 | jira-38134  |     2310.982 |         0.431 |
| 364216 | jira-50607  |       22.352 |         0.431 |
| 364341 | jira-49962  |       10.702 |         0.431 |
| 321809 | jira-57380  |      114.153 |         0.431 |
| 322373 | jira-52007  |       35.072 |         0.431 |
| 323914 | jira-58316  |      197.715 |         0.431 |
| 339635 | caagc-51171 |     9815.110 |         0.431 |
| 340810 | jira-42851  |     4288.108 |         0.431 |
| 341359 | jira-48774  |     9014.922 |         0.431 |
| 341430 | jira-63759  |     9166.187 |         0.431 |
| 342452 | jira-62366  |    11301.352 |         0.431 |
| 342730 | jira-43485  |    11738.075 |         0.431 |
| 342999 | caagc-23966 |    15512.394 |         0.431 |
| 343370 | jira-49976  |    11006.159 |         0.431 |
| 340615 | jira-63720  |     3916.113 |         0.432 |
| 341165 | jira-60533  |     8933.140 |         0.432 |
| 341438 | jira-63747  |     9132.452 |         0.432 |
| 341994 | jira-47538  |     9635.998 |         0.432 |
| 342350 | jira-62448  |    10504.249 |         0.432 |
| 342359 | jira-62275  |    10599.979 |         0.432 |
| 343213 | caagc-45908 |    11481.262 |         0.432 |
| 343261 | jira-21439  |    11388.575 |         0.432 |
| 343300 | caagc-35494 |    11623.308 |         0.432 |
| 343436 | jira-50708  |     9112.444 |         0.432 |
| 343609 | jira-36253  |       64.356 |         0.432 |
| 343630 | jira-19140  |       19.611 |         0.432 |
| 344627 | jira-60985  |     3698.696 |         0.432 |
| 345699 | jira-64077  |     9609.335 |         0.432 |
| 346563 | jira-53388  |    16918.459 |         0.432 |
| 347547 | jira-58950  |    13695.081 |         0.432 |
| 348119 | jira-41573  |    12524.250 |         0.432 |
| 358674 | jira-30037  |     6511.531 |         0.432 |
| 360908 | jira-48304  |      397.453 |         0.432 |
| 361237 | jira-17423  |       24.169 |         0.432 |
| 361266 | jira-65077  |      112.749 |         0.432 |
| 362646 | jira-48530  |       19.934 |         0.432 |
| 335531 | jira-57376  |    10800.124 |         0.432 |
| 335540 | jira-56550  |    10784.404 |         0.432 |
| 336504 | jira-63295  |     2232.481 |         0.432 |
| 337366 | jira-61781  |     8507.310 |         0.432 |
| 338076 | caagc-18223 |     8497.616 |         0.432 |
| 338129 | jira-41928  |     8535.200 |         0.432 |
| 338289 | caagc-15418 |     8490.922 |         0.432 |
| 338798 | jira-58975  |     9595.732 |         0.432 |
| 338802 | jira-12657  |     9540.383 |         0.432 |
| 339249 | jira-27386  |     9987.432 |         0.432 |
| 339356 | jira-63425  |    10063.432 |         0.432 |
| 354065 | jira-48417  |      394.457 |         0.432 |
| 355099 | jira-51658  |     1119.476 |         0.432 |
| 355256 | jira-64619  |      424.868 |         0.432 |
| 355551 | jira-53880  |     1177.580 |         0.432 |
| 355615 | caagc-22313 |     4996.467 |         0.432 |
| 355796 | jira-52279  |      741.818 |         0.432 |
| 349363 | jira-43814  |    18742.543 |         0.432 |
| 350247 | jira-63286  |    20271.948 |         0.432 |
| 350428 | jira-63235  |    21574.543 |         0.432 |
| 351001 | jira-55056  |    28963.901 |         0.432 |
| 351314 | jira-59377  |    25276.564 |         0.432 |
