+----------+
| COUNT(*) |
+----------+
|      558 |
+----------+
+--------------------------------------+-------------+---------------+--------+---------------------+---------------------+
| source_object_id                     | xref_id     | source_action | status | last_updated        | reason_str          |
| 683461cd-4564-4989-91d0-1d568eedecb3 | caagc-16451 | INSERT        |      3 | 2019-01-15 20:52:40 | Project is required |
| 32d4eeed-f0e8-4d24-b4de-51b7eb2dd4ac | caagc-16438 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 9022f468-9c88-450f-89ed-e4a265c5af04 | caagc-16442 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 9e9b1b9c-4404-4f18-8cef-fe6768c9781a | caagc-16446 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 2f873957-15ad-4ad9-ac24-58dea63ab9a4 | caagc-16441 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 53d7474d-2d90-4809-a7d9-2c2a8e877728 | caagc-16445 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 8f3780a5-0f2b-488c-ba2c-d183d6ab181e | caagc-16440 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 00104d73-95a1-40a9-b374-4a3d7523faee | caagc-16444 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 94355dbd-bd3e-4a02-8d10-30fa33e870f2 | caagc-16439 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| 2d998613-92e9-4e02-a800-7abfbe4fcf72 | caagc-16443 | INSERT        |      3 | 2019-01-15 20:52:05 | Project is required |
| de8448b4-ee9d-42b2-9b3b-0c96a7386935 | caagc-16437 | INSERT        |      3 | 2019-01-15 20:52:03 | Project is required |
| 29c3c719-1626-4387-9ddd-909661da496c | caagc-16436 | INSERT        |      3 | 2019-01-15 20:52:02 | Project is required |
| cc3ddd38-b31e-4551-9f18-7547c0329246 | caagc-16435 | INSERT        |      3 | 2019-01-15 20:51:41 | Project is required |
| 97b142a6-762f-4c7c-961c-e63809c691fe | caagc-16426 | INSERT        |      3 | 2019-01-15 20:45:22 | Project is required |
| 19d4c87f-4dc8-40e1-abb9-b6dea2842dde | caagc-16423 | INSERT        |      3 | 2019-01-15 20:42:02 | Project is required |
| 709f0d40-d164-46eb-88b7-8d483ae37d89 | caagc-16422 | INSERT        |      3 | 2019-01-15 20:41:44 | Project is required |
| f8f7a1ce-a908-473b-9cc7-0e6eda96aad7 | caagc-16421 | INSERT        |      3 | 2019-01-15 20:41:25 | Project is required |
| 061552d9-44b4-46cd-96b2-be459e74ba3f | caagc-16420 | INSERT        |      3 | 2019-01-15 20:41:01 | Project is required |
| 061552d9-44b4-46cd-96b2-be459e74ba3f | caagc-16420 | INSERT        |      3 | 2019-01-15 20:41:01 | Project is required |
| 0c4a30a2-f005-4455-8d12-59ec243d425e | caagc-16419 | INSERT        |      3 | 2019-01-15 20:37:59 | Project is required |
| a96ea4e3-3bec-41c1-b01b-67932fd364c7 | caagc-16414 | INSERT        |      3 | 2019-01-15 20:33:51 | Project is required |
| e3c79db8-10cc-4fc4-b561-6ceae704b8ef | caagc-16405 | INSERT        |      3 | 2019-01-15 20:27:44 | Project is required |
| 4b127ac1-bba7-4e79-be19-234d66f47fff | caagc-16371 | INSERT        |      3 | 2019-01-15 19:50:23 | Project is required |
| f24a2f80-fcf5-441c-b80a-35b6b7f0fcdb | caagc-16357 | INSERT        |      3 | 2019-01-15 19:39:10 | Project is required |
| 5cde5912-be1d-441a-a515-bad12ef73b8d | caagc-16354 | INSERT        |      3 | 2019-01-15 19:37:06 | Project is required |
| 39a8dfb9-6376-4c93-8e8a-762054a0926c | caagc-16353 | INSERT        |      3 | 2019-01-15 19:34:59 | Project is required |
| 05870e1d-de8b-4677-807b-12bf594ed3db | caagc-16352 | INSERT        |      3 | 2019-01-15 19:31:48 | Project is required |
| 8ded616a-1640-4cd7-8341-54e91eb735bf | caagc-16344 | INSERT        |      3 | 2019-01-15 19:15:58 | Project is required |
| 8e1ccad4-7cc1-4ea8-8fda-238bbf31e693 | caagc-16333 | INSERT        |      3 | 2019-01-15 18:54:49 | Project is required |
| 1e092944-309f-44ee-8cd6-e9e7d30e496e | caagc-16332 | INSERT        |      3 | 2019-01-15 18:51:52 | Project is required |
| a7e9bf0d-a3c5-45e2-b875-dcb9cd8d2602 | caagc-16331 | INSERT        |      3 | 2019-01-15 18:51:05 | Project is required |
| ba2779c7-3d5d-4f59-8d98-82ea06a6c549 | caagc-16329 | INSERT        |      3 | 2019-01-15 18:46:19 | Project is required |
| d2671c94-94f0-498f-a27e-25f696b46ccd | caagc-16328 | INSERT        |      3 | 2019-01-15 18:45:28 | Project is required |
| 2623be3a-2796-40eb-b730-ce2ea35ebd24 | caagc-16309 | INSERT        |      3 | 2019-01-15 18:25:15 | Project is required |
| 4d594e77-819d-4e32-8fef-625b61317d0c | caagc-16307 | INSERT        |      3 | 2019-01-15 18:21:58 | Project is required |
| 923e558c-471f-4eee-a97d-7100fa211643 | caagc-16305 | INSERT        |      3 | 2019-01-15 18:18:46 | Project is required |
| 8e8e20b4-2214-45b0-8417-ab4343ea9af7 | caagc-16303 | INSERT        |      3 | 2019-01-15 18:14:34 | Project is required |
| 89b88d75-4ee5-4ffe-a58e-4af374db9a1b | caagc-16277 | INSERT        |      3 | 2019-01-15 17:27:33 | Project is required |
| 9970d9d5-306d-4a65-a6c4-005e29a6f89a | caagc-16271 | INSERT        |      3 | 2019-01-15 17:20:49 | Project is required |
| fece9603-3546-4939-bcea-6daf81e609cd | caagc-16266 | INSERT        |      3 | 2019-01-15 17:15:57 | Project is required |
| 7480f8e2-7246-47c0-b34e-7a83cfbeb199 | caagc-16262 | INSERT        |      3 | 2019-01-15 17:11:13 | Project is required |
| cf56c878-7b4a-4993-b1b5-cf5316e758f1 | caagc-16260 | INSERT        |      3 | 2019-01-15 17:10:18 | Project is required |
| 999d3257-016a-4a67-96b5-cecce3e0bb57 | caagc-16257 | INSERT        |      3 | 2019-01-15 17:07:43 | Project is required |
| eb10aa12-f5ca-4b33-beda-b14bfd3305de | caagc-16255 | INSERT        |      3 | 2019-01-15 17:06:39 | Project is required |
| 5a2cf45d-c023-4f28-b2e5-f42ac8b1399c | caagc-16250 | INSERT        |      3 | 2019-01-15 17:01:39 | Project is required |
| 636f78eb-258c-46d3-a9a9-c24c376ba7e8 | caagc-16249 | INSERT        |      3 | 2019-01-15 17:01:23 | Project is required |
| 0fce0984-64a9-498b-9eec-510c0f7d2637 | caagc-16248 | INSERT        |      3 | 2019-01-15 17:00:43 | Project is required |
| 1e1088fd-ce51-4599-a514-3faac72b8e19 | caagc-16247 | INSERT        |      3 | 2019-01-15 17:00:36 | Project is required |
| ec718e73-1d09-4ab3-a5f3-6d6fcf98bac6 | caagc-16244 | INSERT        |      3 | 2019-01-15 16:58:03 | Project is required |
| 1936cc11-9e22-4cd9-9659-d84d71fafde1 | caagc-16243 | INSERT        |      3 | 2019-01-15 16:57:21 | Project is required |
| edea2fcf-bfb9-44d0-86fb-a0c98b4ac17c | caagc-16241 | INSERT        |      3 | 2019-01-15 16:56:03 | Project is required |
| edea2fcf-bfb9-44d0-86fb-a0c98b4ac17c | caagc-16241 | INSERT        |      3 | 2019-01-15 16:56:03 | Project is required |
| 4629c17f-6b24-4467-9720-b2d6977b55fa | caagc-16229 | INSERT        |      3 | 2019-01-15 16:48:09 | Project is required |
| 260a65da-6f04-4742-b94b-fee45ed1ff22 | caagc-16228 | INSERT        |      3 | 2019-01-15 16:46:41 | Project is required |
| 01ceba1f-b74f-4d4a-a4a4-48ac40c48c2e | caagc-16227 | INSERT        |      3 | 2019-01-15 16:44:40 | Project is required |
| a419b910-9645-4fc7-835e-33e1b353bef8 | caagc-16225 | INSERT        |      3 | 2019-01-15 16:42:49 | Project is required |
| c86a7d09-91d1-4aaa-9c4a-fc4fc294cfce | caagc-16224 | INSERT        |      3 | 2019-01-15 16:41:18 | Project is required |
| c91df4fa-362a-4192-9dc8-7fedf73a3390 | caagc-16223 | INSERT        |      3 | 2019-01-15 16:40:04 | Project is required |
| b02c8e4d-f855-42b0-8f39-a42afeeb4ccd | caagc-16222 | INSERT        |      3 | 2019-01-15 16:38:49 | Project is required |
| 524572bb-b55c-4bc6-ba76-11254a6d5e44 | caagc-16220 | INSERT        |      3 | 2019-01-15 16:33:28 | Project is required |
| c4781deb-e110-4c29-a8dd-f32c0854b299 | caagc-16218 | INSERT        |      3 | 2019-01-15 16:31:55 | Project is required |
| 18ac6476-55a7-4937-8566-913cbfa90e7e | caagc-16217 | INSERT        |      3 | 2019-01-15 16:31:43 | Project is required |
| 05a3df61-7162-4a0b-85c7-e48f55392d0d | caagc-16214 | INSERT        |      3 | 2019-01-15 16:29:11 | Project is required |
| a837fcbe-417c-410a-98f0-fc8a61dd7e6c | caagc-16213 | INSERT        |      3 | 2019-01-15 16:29:08 | Project is required |
| 9fbc6f0c-1012-4cd7-af60-160ca233f20a | caagc-16212 | INSERT        |      3 | 2019-01-15 16:25:18 | Project is required |
| a6a3e2d8-a789-434c-a487-eeb4870ea86a | caagc-16210 | INSERT        |      3 | 2019-01-15 16:23:54 | Project is required |
| 2ef54646-cd06-4ae4-a1ab-1f6b8a5b8952 | caagc-16206 | INSERT        |      3 | 2019-01-15 16:19:46 | Project is required |
| efb5cd78-55b3-4a38-aa98-016e5dc7eacc | caagc-16203 | INSERT        |      3 | 2019-01-15 16:14:47 | Project is required |
| 28aa4eb4-a24b-473a-8c9c-38ef29e9c5a5 | caagc-16201 | INSERT        |      3 | 2019-01-15 16:14:19 | Project is required |
| dc6850e7-807a-428b-aee8-6a881cb892df | caagc-16200 | INSERT        |      3 | 2019-01-15 16:14:19 | Project is required |
| 02a64e2c-6c2c-4437-b582-1e2e0f3d6d26 | caagc-16202 | INSERT        |      3 | 2019-01-15 16:14:19 | Project is required |
| 07e6a9c7-11cb-43cb-8c14-7a9a43859d6d | caagc-16184 | INSERT        |      3 | 2019-01-15 15:49:34 | Project is required |
| f502a9f7-f2e8-48e0-895d-f8dee397ddd8 | caagc-16178 | INSERT        |      3 | 2019-01-15 15:24:10 | Project is required |
| 7264ab9b-217d-45a3-9042-31c3ace9493f | caagc-16162 | INSERT        |      3 | 2019-01-15 13:49:15 | Project is required |
| aee3c75b-9d22-4753-8304-8722c60b3d5a | caagc-16160 | INSERT        |      3 | 2019-01-15 13:45:34 | Project is required |
| 97a1714a-ef1c-4573-991f-2aacd8930fa1 | caagc-16154 | INSERT        |      3 | 2019-01-15 13:42:13 | Project is required |
| ecde91a1-f2b5-42f8-b261-c233344c1252 | caagc-16153 | INSERT        |      3 | 2019-01-15 13:37:28 | Project is required |
| c990f51e-9c73-403e-b5d9-9107f7a4205b | caagc-16152 | INSERT        |      3 | 2019-01-15 13:31:51 | Project is required |
| 0093e6ba-dc72-4781-86bf-f7fe185d1438 | caagc-16151 | INSERT        |      3 | 2019-01-15 13:26:32 | Project is required |
| e240fa94-bcb8-42d9-b6d5-b966369ddd33 | caagc-16058 | INSERT        |      3 | 2019-01-15 01:22:33 | Project is required |
| 18925b5d-359c-4e88-a430-8e2efa8f1ad1 | caagc-16057 | INSERT        |      3 | 2019-01-15 01:16:47 | Project is required |
| d6538dd6-99ab-421b-b767-c8556cfd8d13 | caagc-15928 | INSERT        |      3 | 2019-01-15 00:51:26 | Project is required |
| 508c8f0a-e2be-4e29-a5ea-bcddc5265247 | caagc-15925 | INSERT        |      3 | 2019-01-15 00:46:24 | Project is required |
| dc8270d0-aa52-43d5-9fcc-aa7e4dbf9f3d | caagc-15920 | INSERT        |      3 | 2019-01-15 00:42:46 | Project is required |
| b97bdd4e-ae15-4977-b0ed-294ddff898e1 | caagc-15909 | INSERT        |      3 | 2019-01-15 00:31:29 | Project is required |
| cb3ddc0d-51ff-4699-b92d-7351baed8a2d | caagc-15908 | INSERT        |      3 | 2019-01-15 00:27:20 | Project is required |
| d93e2f0b-c25c-4f6d-be67-dca6fa2887fd | caagc-15907 | INSERT        |      3 | 2019-01-15 00:20:28 | Project is required |
| f1e0f6a5-045f-4313-81b2-eb957f482b61 | caagc-15906 | INSERT        |      3 | 2019-01-15 00:18:04 | Project is required |
| c52c4818-7890-400d-9170-415606347afb | caagc-15900 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| 6d6a6c5b-ab51-4350-b6a0-5e7bdd0f34ec | caagc-15904 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| 8959aca3-9aa4-4550-860d-eb404727463a | caagc-15899 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| 07d15383-8dd5-4ef3-b1c7-26c26b5a81b9 | caagc-15903 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| b55c2be9-6201-4ee5-b50c-58d62298154e | caagc-15902 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| 1ef52404-42d3-4123-8d1c-3fc7b936a1ea | caagc-15901 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| ba8922e4-9e7d-4cc9-b754-d2fce653b17d | caagc-15905 | INSERT        |      3 | 2019-01-15 00:06:01 | Project is required |
| c0d200ca-0de8-4e55-8105-5b48635eae03 | caagc-15891 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| cc1d54fc-d751-465b-8789-8ddec0059988 | caagc-15896 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| 62a623fe-db24-4183-9e7c-aa99222c9bb7 | caagc-15890 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| ce81401b-7ad0-46e9-8489-3e7157b17cad | caagc-15895 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| 930c9905-80f4-4772-b2c4-681756def55e | caagc-15889 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| 8013c142-2a97-4af5-ad2e-4e03b7a27998 | caagc-15894 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| 555cf70d-045b-44b8-af5f-6e996d6db6b9 | caagc-15898 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| fc8b701a-53c9-4db6-b1db-b78cce3692f4 | caagc-15893 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| 1c70e9a6-a7e0-4d6e-8850-88a6ea7cad19 | caagc-15897 | INSERT        |      3 | 2019-01-15 00:06:00 | Project is required |
| 10c3a786-1391-4fd7-b4ab-d23e8054afb1 | caagc-15888 | INSERT        |      3 | 2019-01-15 00:05:46 | Project is required |
| 6ccb6bd3-e963-4534-b758-0fd829793e1f | caagc-15887 | INSERT        |      3 | 2019-01-15 00:05:40 | Project is required |
| ff77257b-d739-4cbd-92a0-3705d722168f | caagc-15886 | INSERT        |      3 | 2019-01-15 00:05:36 | Project is required |
| d804d70f-96a7-41c2-b9e9-71cc24978802 | caagc-15885 | INSERT        |      3 | 2019-01-15 00:05:33 | Project is required |
| 4c8be3f1-7fd3-48ce-983a-96f8992d3d8d | caagc-15884 | INSERT        |      3 | 2019-01-15 00:05:30 | Project is required |
| bed9e129-b709-4669-85f4-1ea70df0520f | caagc-15883 | INSERT        |      3 | 2019-01-15 00:05:27 | Project is required |
| de38002c-c7ab-4bf7-ba2d-58abb7f5ad3e | caagc-15882 | INSERT        |      3 | 2019-01-15 00:05:25 | Project is required |
| 30fe963b-6d57-46f6-8a18-f5c96b48a46e | caagc-15881 | INSERT        |      3 | 2019-01-15 00:05:23 | Project is required |
| 1903ab67-93fa-4e49-8c3e-c02e2453d868 | caagc-15880 | INSERT        |      3 | 2019-01-15 00:05:21 | Project is required |
| a6f4f6e3-1778-47c7-850c-f52687ac18bd | caagc-15840 | INSERT        |      3 | 2019-01-14 23:06:07 | Project is required |
| b491a738-1f84-438a-aa55-2a5eb49bc349 | caagc-15839 | INSERT        |      3 | 2019-01-14 23:05:13 | Project is required |
| 6010e449-39dd-49f9-a1bd-c4a11fcb1b31 | caagc-15831 | INSERT        |      3 | 2019-01-14 23:01:01 | Project is required |
| c906f814-17d5-4c49-9be7-7b74725f2752 | caagc-15830 | INSERT        |      3 | 2019-01-14 23:00:06 | Project is required |
| 6d456601-1499-43c8-b294-01fdca2f6f6b | caagc-15822 | INSERT        |      3 | 2019-01-14 22:51:08 | Project is required |
| 37cbed65-4ad3-407d-99ae-94075ba81583 | caagc-15821 | INSERT        |      3 | 2019-01-14 22:51:02 | Project is required |
| 82fe8f3b-6400-4e43-b951-d546445962a0 | caagc-15820 | INSERT        |      3 | 2019-01-14 22:50:57 | Project is required |
| 577d4186-3c5a-401c-8079-1f87713e9c32 | caagc-15819 | INSERT        |      3 | 2019-01-14 22:49:42 | Project is required |
| 5af8619e-3abd-47c5-ac39-6481c137bfc8 | caagc-15818 | INSERT        |      3 | 2019-01-14 22:49:08 | Project is required |
| ebbb5146-bfb4-4192-93ae-4aa02930b84e | caagc-15817 | INSERT        |      3 | 2019-01-14 22:49:04 | Project is required |
| 093d63aa-e622-4576-bf29-fa5fe29e36ac | caagc-15251 | INSERT        |      3 | 2019-01-08 21:40:45 | Project is required |
| 05e674db-c0d6-4e80-a660-422dea9c4a48 | caagc-15200 | INSERT        |      3 | 2019-01-08 17:01:00 | Project is required |
| 3983001c-9d83-4de3-b09c-31c89999b545 | caagc-15199 | INSERT        |      3 | 2019-01-08 16:59:13 | Project is required |
| 7507a47f-1f85-49ca-ad62-2629c8c852c5 | caagc-15198 | INSERT        |      3 | 2019-01-08 16:58:10 | Project is required |
| 3fe7296a-c0ad-43fa-b789-76587c56a2b8 | caagc-15197 | INSERT        |      3 | 2019-01-08 16:57:20 | Project is required |
| f23b5cd5-2668-4088-a938-8c6841c9624b | caagc-15196 | INSERT        |      3 | 2019-01-08 16:56:18 | Project is required |
| 23588e88-caab-436f-8ae5-31b911ec7e1f | caagc-15189 | INSERT        |      3 | 2019-01-08 16:54:25 | Project is required |
| a62a5b51-e461-4988-a8fc-95b034010178 | caagc-15188 | INSERT        |      3 | 2019-01-08 16:53:01 | Project is required |
| 2313eaa5-1a18-41a6-a644-b06759dd7ec3 | caagc-15187 | INSERT        |      3 | 2019-01-08 16:48:30 | Project is required |
| 60d33850-9765-41ec-8525-42093fd618fc | caagc-15185 | INSERT        |      3 | 2019-01-08 16:44:28 | Project is required |
| a8226897-6363-4902-8bd1-7975939383c6 | caagc-15184 | INSERT        |      3 | 2019-01-08 16:41:30 | Project is required |
| 3c3d207a-7f29-46ed-be09-2d818518da9b | caagc-15183 | INSERT        |      3 | 2019-01-08 16:37:39 | Project is required |
| 9af69d87-a97a-4b39-a379-e6af27d6cd24 | caagc-15182 | INSERT        |      3 | 2019-01-08 16:30:17 | Project is required |
| 25c14f44-c5d0-44fd-b7a1-192afa540f37 | caagc-15168 | INSERT        |      3 | 2019-01-08 15:36:14 | Project is required |
| fd289cc0-970f-47e2-b4fc-16a84c187942 | caagc-15164 | INSERT        |      3 | 2019-01-08 14:31:20 | Project is required |
| bbca4218-f6c2-4e1e-ac73-032b63f58f77 | caagc-9531  | INSERT        |      3 | 2018-12-11 16:42:04 | Project is required |
| c9bb5741-0d2f-436a-9f6e-943e64eb420b | caagc-9529  | INSERT        |      3 | 2018-12-11 16:37:28 | Project is required |
| 80a849e6-9c5d-4a6b-808c-4801382a3e91 | caagc-9397  | INSERT        |      3 | 2018-12-10 22:22:45 | Project is required |
| bbdea55d-b648-4fb3-bdd9-ce17a53331a8 | caagc-9390  | INSERT        |      3 | 2018-12-10 22:04:36 | Project is required |
| 744dc73e-ad30-4a22-9de6-29befdbf9410 | caagc-9368  | INSERT        |      3 | 2018-12-10 21:37:55 | Project is required |
| efd15441-ab0f-42f9-9e1e-b442d46b7e99 | caagc-9309  | INSERT        |      3 | 2018-12-10 16:39:41 | Project is required |
| 5d42e6ae-3c76-44c3-a6c7-4a453d859261 | caagc-7857  | INSERT        |      3 | 2018-12-05 13:27:28 | Project is required |
| b7dcb079-a4d7-4d65-9317-ec527345bc0e | caagc-6610  | INSERT        |      3 | 2018-11-15 21:07:30 | Project is required |
| c9316327-0543-46b4-85de-0e49576212f0 | caagc-6581  | INSERT        |      3 | 2018-11-15 20:23:20 | Project is required |
| 15321e2f-4233-420a-899d-2b854ab6692e | caagc-4384  | INSERT        |      3 | 2018-11-15 17:28:30 | Project is required |
| 15321e2f-4233-420a-899d-2b854ab6692e | caagc-4384  | INSERT        |      3 | 2018-11-15 17:28:30 | Project is required |
| b2716b44-9c77-44b1-bef6-1e4a317bc7d8 | caagc-4381  | INSERT        |      3 | 2018-11-14 20:57:02 | Project is required |
| b2716b44-9c77-44b1-bef6-1e4a317bc7d8 | caagc-4381  | INSERT        |      3 | 2018-11-14 20:57:02 | Project is required |
| 73d07fcc-18ec-4d2b-be8c-3ac9ca781c09 | caagc-5646  | INSERT        |      3 | 2018-09-18 18:31:02 | Project is required |
| fb159274-cfd6-4ac8-b59b-9092ff959345 | caagc-5645  | INSERT        |      3 | 2018-09-18 17:48:25 | Project is required |
| 254087d3-e27b-4248-9bcb-3d0ae4b4e5b8 | caagc-5644  | INSERT        |      3 | 2018-09-18 17:48:13 | Project is required |
| e3930900-57ff-4cb3-a584-199926828204 | caagc-5643  | INSERT        |      3 | 2018-09-18 17:47:52 | Project is required |
| a804ac87-baa6-459b-882c-9e0ce8f80c98 | caagc-5686  | INSERT        |      3 | 2018-08-27 20:54:47 | Project is required |
| 6a76f4c2-eaca-461b-b9a6-0d0b68cf8361 | caagc-5683  | INSERT        |      3 | 2018-08-20 19:10:46 | Project is required |
| 72f1a20d-e2ed-4a96-9db9-4586ee515f81 | caagc-5682  | INSERT        |      3 | 2018-08-10 16:02:18 | Project is required |
| 2a80bbe6-cb4e-4401-bdba-4554b63fa44d | caagc-5681  | INSERT        |      3 | 2018-08-10 16:01:56 | Project is required |
| bfa27cb9-a518-449a-9bf7-7a4e3e676d5a | caagc-5680  | INSERT        |      3 | 2018-08-10 15:54:07 | Project is required |
| 12a4828e-3fba-47e3-9025-de3427301ed4 | caagc-5679  | INSERT        |      3 | 2018-08-10 15:54:03 | Project is required |
| 083d36e4-4c88-4c46-bc7f-f813a0de6195 | caagc-5678  | INSERT        |      3 | 2018-08-10 15:54:00 | Project is required |
+--------------------------------------+-------------+---------------+--------+---------------------+---------------------+
