+-------------------------------------------------------+
| Section                                               |
+-------------------------------------------------------+
| ART/TML --------------------------------------------- |
+-------------------------------------------------------+
+--------------+---------------------+---------------------+
| Proc Version | Timebox Start       | Timebox End         |
+--------------+---------------------+---------------------+
| 1.1a         | 2019-04-02 13:00:00 | 2019-04-02 22:00:00 |
+--------------+---------------------+---------------------+
+-------+-------------+--------------+---------------+
| ident | xref_id     | pending_time | reaction_time |
| 31105 | caagc-51500 |        0.018 |         1.985 |
| 30741 | jira-17993  |        0.113 |         1.987 |
| 31408 | jira-18310  |        0.037 |         1.987 |
| 31457 | jira-18351  |        0.040 |         1.987 |
| 31633 | jira-18534  |        0.042 |         1.989 |
| 31672 | jira-18574  |        0.065 |         1.994 |
| 30904 | jira-17989  |        0.257 |         1.996 |
| 31554 | jira-18452  |        0.074 |         1.996 |
| 31531 | jira-18433  |        0.073 |         1.997 |
| 31792 | jira-18145  |        0.552 |         1.998 |
| 30509 | caagc-46096 |        0.028 |         1.999 |
| 31741 | jira-18351  |        0.024 |         2.000 |
| 30817 | jira-18068  |        0.045 |         2.002 |
| 31659 | jira-18559  |        0.084 |         2.002 |
| 31570 | jira-18475  |        0.029 |         2.003 |
| 30770 | jira-18027  |        0.083 |         2.005 |
| 31378 | jira-18282  |        0.090 |         2.006 |
| 31622 | jira-18525  |        0.044 |         2.007 |
| 31419 | jira-18324  |        0.087 |         2.011 |
| 32021 | jira-18383  |        0.334 |         2.011 |
| 30929 | jira-18002  |        0.078 |         2.015 |
| 30570 | caagc-46048 |        0.055 |         2.016 |
| 30850 | jira-17979  |        0.321 |         2.016 |
| 31476 | jira-18378  |        0.073 |         2.016 |
| 31815 | jira-18299  |        0.054 |         2.016 |
| 32038 | jira-18325  |        0.172 |         2.016 |
| 30733 | jira-17986  |        0.107 |         2.019 |
| 31396 | jira-18298  |        0.022 |         2.019 |
| 31414 | jira-18316  |        0.124 |         2.020 |
| 31831 | jira-18308  |        0.023 |         2.021 |
| 30957 | jira-17932  |        0.281 |         2.022 |
| 31039 | jira-17981  |        0.092 |         2.022 |
| 31759 | jira-18472  |        0.057 |         2.022 |
| 31569 | jira-18472  |        0.026 |         2.023 |
| 31177 | caagc-51504 |        0.570 |         2.024 |
| 31618 | jira-18519  |        0.177 |         2.024 |
| 32022 | jira-18216  |        0.031 |         2.024 |
| 30446 | caagc-51497 |        0.015 |         2.025 |
| 31347 | jira-18246  |        0.034 |         2.027 |
| 32089 | jira-18432  |        0.021 |         2.029 |
| 31349 | jira-18251  |        0.078 |         2.031 |
| 31462 | jira-18364  |        0.023 |         2.032 |
| 31122 | caagc-46096 |        0.021 |         2.033 |
| 31729 | jira-18294  |        0.242 |         2.033 |
| 31645 | jira-18548  |        0.022 |         2.035 |
| 31411 | jira-18312  |        0.021 |         2.036 |
| 31519 | jira-18422  |        0.023 |         2.036 |
| 30725 | jira-17975  |        0.026 |         2.040 |
| 30717 | jira-17966  |        0.021 |         2.042 |
| 32030 | jira-18143  |        0.240 |         2.042 |
| 31629 | jira-18529  |        0.042 |         2.044 |
| 30720 | jira-17972  |        0.118 |         2.047 |
| 30558 | caagc-51485 |        0.114 |         2.049 |
| 31553 | jira-18442  |        0.090 |         2.049 |
| 31044 | jira-18073  |        0.028 |         2.054 |
| 31319 | jira-18220  |        0.016 |         2.054 |
| 31198 | jira-18098  |        0.171 |         2.055 |
| 31727 | jira-18188  |        0.009 |         2.057 |
| 30551 | caagc-51495 |        0.094 |         2.058 |
| 31788 | jira-18556  |        0.010 |         2.058 |
| 31643 | jira-18544  |        0.037 |         2.059 |
| 30880 | jira-17961  |        0.053 |         2.060 |
| 31474 | jira-18372  |        0.052 |         2.061 |
| 31734 | jira-18381  |        0.013 |         2.061 |
| 32031 | jira-18194  |        0.155 |         2.061 |
| 31118 | caagc-51502 |        0.093 |         2.066 |
| 32046 | jira-18547  |        0.190 |         2.066 |
| 31526 | jira-18430  |        0.013 |         2.068 |
| 31610 | jira-18511  |        0.066 |         2.072 |
| 31106 | caagc-51492 |        0.090 |         2.074 |
| 31902 | jira-18261  |        0.075 |         2.076 |
| 30518 | caagc-51503 |        0.207 |         2.082 |
| 32087 | jira-18433  |        0.039 |         2.083 |
| 31595 | jira-18495  |        0.097 |         2.086 |
| 31809 | jira-18341  |        0.248 |         2.086 |
| 30517 | caagc-51482 |        0.032 |         2.087 |
| 30994 | jira-17990  |        0.072 |         2.087 |
| 31602 | jira-18504  |        0.064 |         2.090 |
| 30738 | jira-17984  |        0.040 |         2.094 |
| 30973 | jira-17896  |        0.031 |         2.094 |
| 30980 | jira-17871  |        0.022 |         2.094 |
| 30990 | jira-17864  |        0.230 |         2.097 |
| 30276 | caagc-46590 |        0.014 |         2.098 |
| 31587 | jira-18491  |        0.202 |         2.098 |
| 30776 | jira-18018  |        0.039 |         2.099 |
| 31115 | caagc-51490 |        0.032 |         2.099 |
| 31412 | jira-18306  |        0.116 |         2.099 |
| 31565 | jira-18466  |        0.031 |         2.100 |
| 30887 | jira-17874  |        0.257 |         2.102 |
| 30775 | jira-18028  |        0.013 |         2.105 |
| 30963 | jira-17994  |        0.057 |         2.108 |
| 31116 | caagc-51484 |        0.075 |         2.108 |
| 31268 | jira-18170  |        0.169 |         2.112 |
| 31302 | jira-18198  |        0.045 |         2.112 |
| 31477 | jira-18377  |        0.150 |         2.113 |
| 30996 | jira-18012  |        0.021 |         2.114 |
| 32088 | jira-18293  |        0.018 |         2.118 |
| 30458 | caagc-51482 |        0.012 |         2.119 |
| 31045 | jira-18062  |        0.027 |         2.120 |
| 31389 | jira-18293  |        0.058 |         2.121 |
| 29234 | jira-17666  |        0.150 |         2.124 |
| 30638 | jira-17885  |        0.144 |         2.124 |
| 30986 | jira-18068  |        0.035 |         2.124 |
| 30487 | caagc-51511 |        0.231 |         2.126 |
| 31437 | jira-18339  |        0.097 |         2.126 |
| 31673 | jira-18573  |        0.043 |         2.126 |
| 31395 | jira-18297  |        0.067 |         2.129 |
| 31514 | jira-18416  |        0.035 |         2.130 |
| 30703 | jira-17945  |        0.041 |         2.135 |
| 30461 | caagc-51490 |        0.119 |         2.139 |
| 31385 | jira-18289  |        0.019 |         2.144 |
| 30529 | caagc-51508 |        0.201 |         2.145 |
| 30930 | jira-18066  |        0.300 |         2.145 |
| 31864 | jira-18494  |        0.072 |         2.146 |
| 31467 | jira-18368  |        0.142 |         2.148 |
| 30961 | jira-17879  |        0.413 |         2.151 |
| 31648 | jira-18551  |        0.029 |         2.152 |
| 31617 | jira-18518  |        0.047 |         2.153 |
| 31865 | jira-18192  |        0.248 |         2.153 |
| 30508 | caagc-46068 |        0.065 |         2.157 |
| 31611 | jira-18512  |        0.038 |         2.157 |
| 31900 | jira-18268  |        0.263 |         2.158 |
| 31127 | caagc-51489 |        0.121 |         2.160 |
| 30729 | jira-17979  |        0.032 |         2.161 |
| 31529 | jira-18431  |        0.059 |         2.162 |
| 30523 | caagc-51488 |        0.160 |         2.164 |
| 30743 | jira-17990  |        0.112 |         2.164 |
| 31525 | jira-18425  |        0.016 |         2.164 |
| 30730 | jira-17976  |        0.016 |         2.165 |
| 30522 | caagc-51515 |        0.198 |         2.166 |
| 30885 | jira-18042  |        0.507 |         2.166 |
| 31022 | jira-18055  |        0.358 |         2.166 |
| 30515 | caagc-51484 |        0.012 |         2.167 |
| 31733 | jira-18454  |        0.247 |         2.167 |
| 31500 | jira-18392  |        0.030 |         2.169 |
| 31843 | jira-18116  |        0.073 |         2.171 |
| 31863 | jira-18362  |        0.117 |         2.171 |
| 31153 | caagc-51495 |        0.090 |         2.173 |
| 31635 | jira-18537  |        0.046 |         2.173 |
| 30888 | jira-17923  |        0.033 |         2.174 |
| 31065 | jira-17863  |        0.128 |         2.174 |
| 30514 | caagc-51477 |        0.342 |         2.175 |
| 30810 | jira-18059  |        0.110 |         2.177 |
| 31860 | jira-18467  |        0.179 |         2.181 |
| 31561 | jira-18462  |        0.114 |         2.182 |
| 31475 | jira-18376  |        0.289 |         2.188 |
| 31282 | jira-18185  |        0.028 |         2.191 |
| 30526 | caagc-51471 |        0.343 |         2.192 |
| 31195 | jira-18097  |        0.042 |         2.193 |
| 31443 | jira-18344  |        0.085 |         2.194 |
| 31439 | jira-18340  |        0.038 |         2.195 |
| 31201 | jira-18100  |        0.027 |         2.196 |
| 31398 | jira-18296  |        0.059 |         2.197 |
| 31810 | jira-18107  |        0.437 |         2.197 |
| 31114 | caagc-51470 |        0.115 |         2.200 |
| 31571 | jira-18471  |        0.044 |         2.200 |
| 31614 | jira-18516  |        0.049 |         2.201 |
| 31323 | jira-18224  |        0.048 |         2.202 |
| 30814 | jira-18061  |        0.034 |         2.205 |
| 31560 | jira-18459  |        0.040 |         2.207 |
| 31129 | caagc-46068 |        0.192 |         2.208 |
| 30664 | jira-17914  |        0.210 |         2.210 |
| 31372 | jira-18267  |        0.015 |         2.210 |
| 30552 | caagc-51512 |        0.251 |         2.211 |
| 31923 | jira-18541  |        0.016 |         2.215 |
| 31444 | jira-18346  |        0.044 |         2.216 |
| 31640 | jira-18543  |        0.013 |         2.216 |
| 30912 | jira-17976  |        0.399 |         2.218 |
| 31036 | jira-17894  |        0.314 |         2.220 |
| 31076 | jira-17852  |        0.275 |         2.222 |
| 30795 | jira-18046  |        0.096 |         2.223 |
| 30857 | jira-17928  |        0.030 |         2.223 |
| 30818 | jira-18073  |        0.083 |         2.226 |
| 31625 | jira-18526  |        0.034 |         2.229 |
| 31871 | jira-18461  |        0.269 |         2.229 |
| 31049 | jira-17900  |        0.053 |         2.231 |
| 31480 | jira-18379  |        0.040 |         2.231 |
| 30641 | jira-17890  |        0.051 |         2.232 |
| 30830 | jira-18082  |        0.040 |         2.234 |
| 31379 | jira-18281  |        0.131 |         2.236 |
| 31709 | jira-18390  |        0.266 |         2.239 |
| 31512 | jira-18415  |        0.054 |         2.242 |
| 31403 | jira-18299  |        0.035 |         2.246 |
| 31650 | jira-18547  |        0.072 |         2.246 |
| 31355 | jira-18254  |        0.038 |         2.247 |
| 31658 | jira-18560  |        0.033 |         2.247 |
| 31407 | jira-18308  |        0.046 |         2.248 |
| 30977 | jira-17935  |        0.205 |         2.250 |
| 31566 | jira-18467  |        0.027 |         2.250 |
| 30901 | jira-18057  |        0.032 |         2.260 |
| 31342 | jira-18241  |        0.502 |         2.260 |
| 31032 | jira-17982  |        0.045 |         2.264 |
| 30712 | jira-17964  |        0.039 |         2.266 |
| 31636 | jira-18538  |        0.056 |         2.266 |
| 31360 | jira-18262  |        0.179 |         2.267 |
| 31197 | jira-18099  |        0.068 |         2.271 |
| 31767 | jira-18545  |        0.208 |         2.272 |
| 31634 | jira-18533  |        0.102 |         2.274 |
| 30954 | jira-18085  |        0.258 |         2.278 |
| 31424 | jira-18327  |        0.049 |         2.280 |
| 31483 | jira-18384  |        0.031 |         2.283 |
| 31584 | jira-18486  |        0.053 |         2.283 |
| 31649 | jira-18549  |        0.061 |         2.289 |
| 30532 | caagc-51500 |        0.078 |         2.290 |
| 31884 | jira-18137  |        0.340 |         2.293 |
| 30993 | jira-17938  |        0.050 |         2.296 |
| 31472 | jira-18375  |        0.021 |         2.296 |
| 30742 | jira-17992  |        0.076 |         2.297 |
| 30856 | jira-17937  |        0.457 |         2.298 |
| 31594 | jira-18496  |        0.054 |         2.298 |
| 31527 | jira-18429  |        0.099 |         2.300 |
| 31586 | jira-18487  |        0.075 |         2.301 |
| 31377 | jira-18275  |        0.126 |         2.303 |
| 30479 | caagc-51492 |        0.029 |         2.307 |
| 31573 | jira-18476  |        0.076 |         2.308 |
| 31793 | jira-18132  |        0.136 |         2.308 |
| 31583 | jira-18479  |        0.042 |         2.309 |
| 31621 | jira-18521  |        0.044 |         2.310 |
| 31801 | jira-18375  |        0.031 |         2.314 |
| 30953 | jira-18089  |        1.890 |         2.316 |
| 31388 | jira-18291  |        0.031 |         2.316 |
| 31498 | jira-18399  |        0.053 |         2.317 |
| 31538 | jira-18441  |        0.028 |         2.317 |
| 31588 | jira-18489  |        0.011 |         2.319 |
| 30670 | jira-17922  |        0.068 |         2.322 |
| 31663 | jira-18566  |        0.034 |         2.323 |
| 30525 | caagc-51509 |        0.239 |         2.329 |
| 30950 | jira-17975  |        0.083 |         2.333 |
| 30542 | caagc-46048 |        0.045 |         2.334 |
| 30766 | jira-18015  |        0.042 |         2.334 |
| 31552 | jira-18445  |        0.041 |         2.336 |
| 31350 | jira-18255  |        0.055 |         2.337 |
| 31034 | jira-17880  |        0.135 |         2.339 |
| 31577 | jira-18483  |        0.093 |         2.340 |
| 30825 | jira-18072  |        0.034 |         2.343 |
| 30645 | jira-17897  |        0.051 |         2.344 |
| 31243 | jira-18147  |        0.128 |         2.346 |
| 30949 | jira-17947  |        0.021 |         2.347 |
| 31517 | jira-18414  |        0.218 |         2.347 |
| 31316 | jira-18221  |        0.113 |         2.348 |
| 31346 | jira-18249  |        0.139 |         2.351 |
| 31293 | jira-18196  |        0.090 |         2.353 |
| 31624 | jira-18522  |        0.229 |         2.354 |
| 30555 | caagc-51496 |        0.168 |         2.355 |
| 30919 | jira-17960  |        0.351 |         2.355 |
| 31000 | jira-18060  |        0.311 |         2.357 |
| 31671 | jira-18572  |        0.092 |         2.357 |
| 31787 | jira-18464  |        0.262 |         2.363 |
| 31572 | jira-18474  |        0.023 |         2.365 |
| 30553 | caagc-51499 |        0.318 |         2.366 |
| 31581 | jira-18473  |        0.040 |         2.367 |
| 30936 | jira-18033  |        0.184 |         2.368 |
| 31453 | jira-18354  |        0.050 |         2.374 |
| 31518 | jira-18419  |        0.039 |         2.375 |
| 31196 | jira-18096  |        0.063 |         2.378 |
| 31469 | jira-18369  |        0.027 |         2.388 |
| 30851 | jira-17967  |        0.129 |         2.389 |
| 31404 | jira-18300  |        0.012 |         2.389 |
| 31359 | jira-18263  |        0.039 |         2.390 |
| 31490 | jira-18394  |        0.019 |         2.390 |
| 31003 | jira-17858  |        0.124 |         2.391 |
| 31401 | jira-18304  |        0.014 |         2.393 |
| 30822 | jira-18065  |        0.011 |         2.394 |
| 31651 | jira-18553  |        0.068 |         2.396 |
| 31478 | jira-18380  |        0.057 |         2.404 |
| 30701 | jira-17954  |        0.087 |         2.406 |
| 31169 | caagc-51505 |        0.013 |         2.406 |
| 31660 | jira-18561  |        0.061 |         2.407 |
| 31171 | caagc-51481 |        0.316 |         2.408 |
| 30926 | jira-17949  |        0.156 |         2.409 |
| 30620 | jira-17872  |        0.078 |         2.411 |
| 30827 | jira-18081  |        0.023 |         2.413 |
| 31537 | jira-18440  |        0.014 |         2.417 |
| 31497 | jira-18396  |        0.165 |         2.418 |
| 30909 | jira-18021  |        0.115 |         2.419 |
| 31465 | jira-18366  |        0.053 |         2.420 |
| 30643 | jira-17891  |        0.069 |         2.425 |
| 31077 | jira-18039  |        0.122 |         2.428 |
| 31627 | jira-18528  |        0.030 |         2.430 |
| 31253 | jira-18158  |        0.084 |         2.431 |
| 31877 | jira-18156  |        0.226 |         2.431 |
| 31494 | jira-18393  |        0.022 |         2.433 |
| 31732 | jira-18167  |        0.017 |         2.437 |
| 30734 | jira-17983  |        0.089 |         2.441 |
| 30910 | jira-17926  |        0.433 |         2.442 |
| 31442 | jira-18345  |        0.092 |         2.445 |
| 31761 | jira-18551  |        0.496 |         2.446 |
| 31466 | jira-18367  |        0.050 |         2.452 |
| 31031 | jira-17897  |        0.018 |         2.454 |
| 30614 | jira-17863  |        0.195 |         2.456 |
| 30773 | jira-18029  |        0.022 |         2.457 |
| 31463 | jira-18362  |        0.034 |         2.458 |
| 31421 | jira-18326  |        0.208 |         2.466 |
| 31371 | jira-18271  |        0.048 |         2.467 |
| 31402 | jira-18307  |        0.044 |         2.468 |
| 31657 | jira-18552  |        0.069 |         2.468 |
| 30900 | jira-18087  |        0.091 |         2.469 |
| 31654 | jira-18555  |        0.022 |         2.471 |
| 31807 | jira-18374  |        0.185 |         2.477 |
| 30705 | jira-17956  |        0.048 |         2.478 |
| 31668 | jira-18570  |        0.076 |         2.480 |
| 30528 | caagc-51487 |        0.023 |         2.481 |
| 31455 | jira-18357  |        0.076 |         2.481 |
| 31868 | jira-18310  |        0.021 |         2.485 |
| 31376 | jira-18280  |        0.104 |         2.488 |
| 30488 | caagc-51491 |        0.437 |         2.491 |
| 31592 | jira-18484  |        0.042 |         2.498 |
| 31737 | jira-18533  |        0.586 |         2.499 |
| 30663 | jira-17911  |        0.010 |         2.502 |
| 30541 | caagc-51489 |        0.017 |         2.503 |
| 31304 | jira-18207  |        0.045 |         2.503 |
| 31499 | jira-18400  |        0.074 |         2.504 |
| 30485 | caagc-51486 |        0.029 |         2.505 |
| 31585 | jira-18488  |        0.030 |         2.507 |
| 31418 | jira-18320  |        0.047 |         2.511 |
| 31556 | jira-18460  |        0.089 |         2.520 |
| 30507 | caagc-51505 |        0.090 |         2.524 |
| 31530 | jira-18432  |        0.076 |         2.524 |
| 31605 | jira-18507  |        0.043 |         2.525 |
| 31130 | caagc-46048 |        0.036 |         2.526 |
| 30710 | jira-17959  |        0.029 |         2.528 |
| 31151 | caagc-51490 |        0.020 |         2.530 |
| 31470 | jira-18371  |        0.029 |         2.531 |
| 30591 | caagc-51474 |        0.113 |         2.533 |
| 31423 | jira-18323  |        0.035 |         2.535 |
| 30908 | jira-17946  |        0.024 |         2.538 |
| 31522 | jira-18421  |        0.153 |         2.545 |
| 30981 | jira-17909  |        0.181 |         2.546 |
| 30832 | jira-18083  |        0.050 |         2.547 |
| 30654 | jira-17905  |        0.201 |         2.548 |
| 30721 | jira-17968  |        0.212 |         2.548 |
| 31119 | caagc-51472 |        0.045 |         2.550 |
| 30646 | jira-17901  |        0.116 |         2.552 |
| 31298 | jira-18195  |        0.045 |         2.552 |
| 30632 | jira-17880  |        0.234 |         2.553 |
| 30939 | jira-17965  |        0.099 |         2.555 |
| 31046 | jira-17887  |        0.031 |         2.556 |
| 30707 | jira-17957  |        0.127 |         2.557 |
| 30484 | caagc-51470 |        0.220 |         2.558 |
| 29107 | jira-17637  |       24.164 |         2.561 |
| 30544 | caagc-51507 |        0.054 |         2.562 |
| 31513 | jira-18410  |        0.026 |         2.563 |
| 31608 | jira-18514  |        0.080 |         2.563 |
| 31200 | jira-18101  |        0.100 |         2.564 |
| 31242 | jira-18144  |        0.019 |         2.568 |
| 31855 | jira-18344  |        0.223 |         2.568 |
| 31415 | jira-18314  |        0.015 |         2.569 |
| 31491 | jira-18398  |        0.017 |         2.569 |
| 30584 | caagc-51515 |        0.291 |         2.574 |
| 30706 | jira-17955  |        0.143 |         2.574 |
| 29145 | caagc-46589 |        0.008 |         2.575 |
| 30823 | jira-18076  |        0.036 |         2.578 |
| 31532 | jira-18436  |        0.026 |         2.581 |
| 30713 | jira-17963  |        0.036 |         2.582 |
| 31367 | jira-18268  |        0.169 |         2.584 |
| 30854 | jira-17925  |        0.245 |         2.588 |
| 31021 | jira-18019  |        0.019 |         2.588 |
| 31844 | jira-18182  |        0.047 |         2.589 |
| 30457 | caagc-51498 |        0.451 |         2.595 |
| 31481 | jira-18383  |        0.069 |         2.596 |
| 31601 | jira-18503  |        0.032 |         2.600 |
| 31366 | jira-18270  |        0.026 |         2.602 |
| 31736 | jira-18448  |        0.016 |         2.602 |
| 30692 | jira-17942  |        0.136 |         2.606 |
| 30769 | jira-18022  |        0.039 |         2.611 |
| 31128 | caagc-51488 |        0.185 |         2.612 |
| 31551 | jira-18457  |        0.050 |         2.614 |
| 30927 | jira-17978  |        0.028 |         2.616 |
| 31322 | jira-18225  |        0.100 |         2.616 |
| 31393 | jira-18294  |        0.217 |         2.618 |
| 31726 | jira-18183  |        0.041 |         2.618 |
| 31574 | jira-18468  |        0.183 |         2.622 |
| 30877 | jira-17945  |        0.039 |         2.628 |
| 31533 | jira-18437  |        0.090 |         2.632 |
| 31661 | jira-18562  |        0.083 |         2.632 |
| 31473 | jira-18373  |        0.077 |         2.634 |
| 30821 | jira-18070  |        0.102 |         2.641 |
| 30849 | jira-18009  |        0.094 |         2.641 |
| 30870 | jira-17950  |        0.188 |         2.641 |
| 31420 | jira-18321  |        0.022 |         2.642 |
| 31568 | jira-18465  |        0.070 |         2.642 |
| 31303 | jira-18204  |        0.044 |         2.647 |
| 32011 | jira-18322  |        0.008 |         2.647 |
| 30708 | jira-17952  |        0.203 |         2.648 |
| 31845 | jira-18458  |        0.029 |         2.650 |
| 31615 | jira-18515  |        0.160 |         2.654 |
| 30540 | caagc-51493 |        0.049 |         2.655 |
| 31358 | jira-18261  |        0.116 |         2.656 |
| 30599 | jira-17848  |        0.082 |         2.657 |
| 30772 | jira-18025  |        0.023 |         2.659 |
| 30828 | jira-18078  |        0.269 |         2.661 |
| 30647 | jira-17893  |        0.352 |         2.663 |
| 31400 | jira-18301  |        0.194 |         2.665 |
| 31452 | jira-18353  |        0.024 |         2.665 |
| 30450 | caagc-51484 |        0.078 |         2.667 |
| 31290 | jira-18192  |        0.050 |         2.667 |
| 30655 | jira-17903  |        0.233 |         2.669 |
| 30726 | jira-17977  |        0.280 |         2.672 |
| 30527 | caagc-51485 |        0.195 |         2.677 |
| 31612 | jira-18508  |        0.014 |         2.679 |
| 31802 | jira-18421  |        0.549 |         2.679 |
| 30550 | caagc-51513 |        0.138 |         2.680 |
| 30809 | jira-18060  |        0.224 |         2.680 |
| 31653 | jira-18554  |        0.028 |         2.682 |
| 30503 | caagc-51499 |        0.011 |         2.687 |
| 31664 | jira-18569  |        0.177 |         2.689 |
| 31313 | jira-18215  |        0.267 |         2.690 |
| 30976 | jira-17940  |        0.045 |         2.691 |
| 29472 | caagc-46587 |        0.008 |         2.695 |
| 30619 | jira-17867  |        0.124 |         2.695 |
| 30667 | jira-17919  |        0.014 |         2.695 |
| 30884 | jira-17969  |        0.233 |         2.698 |
| 31543 | jira-18447  |        0.058 |         2.702 |
| 31001 | jira-17957  |        0.262 |         2.704 |
| 31413 | jira-18315  |        0.009 |         2.704 |
| 31754 | jira-18117  |        0.681 |         2.705 |
| 31528 | jira-18427  |        0.096 |         2.710 |
| 30771 | jira-18020  |        0.096 |         2.715 |
| 31450 | jira-18355  |        0.101 |         2.717 |
| 30510 | caagc-51476 |        0.010 |         2.718 |
| 31596 | jira-18498  |        0.094 |         2.722 |
| 30895 | jira-18000  |        0.424 |         2.723 |
| 31799 | jira-18104  |        0.035 |         2.723 |
| 30897 | jira-17973  |        0.077 |         2.725 |
| 30573 | caagc-51473 |        0.197 |         2.728 |
| 31540 | jira-18434  |        0.222 |         2.730 |
| 31386 | jira-18285  |        0.541 |         2.732 |
| 31033 | jira-18059  |        0.359 |         2.733 |
| 30456 | caagc-51487 |        0.309 |         2.735 |
| 30881 | jira-17955  |        0.048 |         2.736 |
| 30989 | jira-18030  |        0.015 |         2.736 |
| 31545 | jira-18444  |        0.077 |         2.739 |
| 30699 | jira-17939  |        0.051 |         2.747 |
| 30476 | caagc-51510 |        1.892 |         2.753 |
| 31599 | jira-18501  |        0.088 |         2.753 |
| 31315 | jira-18214  |        0.274 |         2.754 |
| 30661 | jira-17907  |        0.359 |         2.756 |
| 31390 | jira-18288  |        0.155 |         2.756 |
| 30972 | jira-17999  |        0.309 |         2.757 |
| 31562 | jira-18463  |        0.065 |         2.757 |
| 30478 | caagc-51478 |        0.140 |         2.758 |
| 31330 | jira-18231  |        0.117 |         2.759 |
| 30444 | caagc-51515 |        0.028 |         2.762 |
| 31798 | jira-18120  |        0.036 |         2.764 |
| 30480 | caagc-51479 |        0.092 |         2.766 |
| 29116 | jira-17635  |        0.049 |         2.769 |
| 31026 | jira-17929  |        0.301 |         2.769 |
| 30736 | jira-17987  |        0.304 |         2.771 |
| 31600 | jira-18500  |        0.195 |         2.775 |
| 31351 | jira-18243  |        0.091 |         2.776 |
| 31387 | jira-18290  |        0.077 |         2.779 |
| 31516 | jira-18418  |        0.013 |         2.779 |
| 31546 | jira-18451  |        0.008 |         2.780 |
| 31769 | jira-18220  |        0.395 |         2.784 |
| 31278 | jira-18174  |        0.064 |         2.792 |
| 31524 | jira-18424  |        0.127 |         2.795 |
| 31655 | jira-18557  |        0.036 |         2.796 |
| 31352 | jira-18252  |        0.023 |         2.798 |
| 31280 | jira-18178  |        0.090 |         2.799 |
| 30658 | jira-17909  |        0.035 |         2.801 |
| 31842 | jira-18180  |        0.316 |         2.802 |
| 30748 | jira-17999  |        0.086 |         2.803 |
| 31652 | jira-18556  |        0.101 |         2.806 |
| 30612 | jira-17864  |        0.038 |         2.812 |
| 30918 | jira-17848  |        0.606 |         2.813 |
| 31812 | jira-18441  |        0.022 |         2.816 |
| 31178 | caagc-51492 |        0.303 |         2.819 |
| 31365 | jira-18265  |        0.404 |         2.826 |
| 30447 | caagc-51515 |        0.080 |         2.827 |
| 30659 | jira-17910  |        0.214 |         2.827 |
| 30903 | jira-17934  |        0.026 |         2.830 |
| 31405 | jira-18305  |        0.381 |         2.833 |
| 30543 | caagc-51478 |        0.051 |         2.834 |
| 30504 | caagc-51502 |        0.146 |         2.835 |
| 31266 | jira-18167  |        0.088 |         2.835 |
| 30879 | jira-18015  |        0.161 |         2.838 |
| 30601 | jira-17850  |        0.137 |         2.839 |
| 30923 | jira-18081  |        0.293 |         2.840 |
| 31353 | jira-18256  |        0.195 |         2.841 |
| 30819 | jira-18071  |        0.098 |         2.843 |
| 31356 | jira-18258  |        0.017 |         2.843 |
| 31027 | jira-18078  |        0.038 |         2.852 |
| 31375 | jira-18274  |        0.095 |         2.852 |
| 30917 | jira-18036  |        0.041 |         2.853 |
| 30873 | jira-18054  |        0.115 |         2.859 |
| 31870 | jira-18557  |        0.266 |         2.869 |
| 30505 | caagc-51511 |        0.139 |         2.873 |
| 30893 | jira-18067  |        0.052 |         2.876 |
| 31515 | jira-18417  |        0.034 |         2.883 |
| 30449 | caagc-46096 |        0.147 |         2.884 |
| 31256 | jira-18157  |        0.154 |         2.886 |
| 31314 | jira-18217  |        0.050 |         2.886 |
| 30569 | caagc-51498 |        0.068 |         2.889 |
| 30970 | jira-18094  |        0.176 |         2.895 |
| 31482 | jira-18382  |        0.229 |         2.895 |
| 31219 | jira-18116  |        0.031 |         2.899 |
| 30868 | jira-18090  |        0.352 |         2.909 |
| 30451 | caagc-51499 |        0.133 |         2.913 |
| 30813 | jira-18063  |        0.417 |         2.915 |
| 31382 | jira-18279  |        0.033 |         2.923 |
| 31446 | jira-18347  |        0.240 |         2.927 |
| 30889 | jira-17868  |        0.315 |         2.928 |
| 30863 | jira-18071  |        0.086 |         2.929 |
| 31175 | caagc-51478 |        0.011 |         2.929 |
| 30653 | jira-17898  |        0.314 |         2.930 |
| 30952 | jira-17996  |        0.079 |         2.931 |
| 30539 | caagc-51494 |        0.032 |         2.942 |
| 31534 | jira-18439  |        0.060 |         2.943 |
| 30848 | jira-18074  |        0.041 |         2.944 |
| 31825 | jira-18279  |        0.770 |         2.948 |
| 29705 | caagc-45290 |        0.009 |         2.949 |
| 31369 | jira-18273  |        0.053 |         2.950 |
| 31311 | jira-18211  |        0.065 |         2.951 |
| 31746 | jira-18495  |        0.010 |         2.952 |
| 30899 | jira-17855  |        0.015 |         2.954 |
| 31288 | jira-18187  |        0.217 |         2.956 |
| 30872 | jira-17907  |        0.035 |         2.962 |
| 30468 | caagc-51488 |       40.434 |         2.965 |
| 30700 | jira-17950  |        0.045 |         2.968 |
| 30921 | jira-18023  |        0.240 |         2.970 |
| 30668 | jira-17913  |        0.187 |         2.976 |
| 30878 | jira-18080  |        0.315 |         2.979 |
| 31263 | jira-18161  |        0.017 |         2.979 |
| 30968 | jira-18025  |        0.082 |         2.982 |
| 31373 | jira-18276  |        0.090 |         2.982 |
| 31416 | jira-18317  |        0.041 |         2.982 |
| 30666 | jira-17917  |        0.069 |         2.990 |
