+----------+
| COUNT(*) |
+----------+
|      720 |
+----------+
+------------------+------------+---------------+--------+------------------------------------------------------+
| source_object_id | xref_id    | source_action | status | reason_str                                           |
| CBC-1733         | jira-37023 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2147         | jira-37036 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2125         | jira-37044 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1716         | jira-37049 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1806         | jira-37051 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1758         | jira-37052 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1788         | jira-37059 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2124         | jira-37058 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1800         | jira-37062 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2100         | jira-37064 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1745         | jira-37068 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2127         | jira-37070 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1771         | jira-37079 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1781         | jira-37084 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1725         | jira-37091 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1689         | jira-37116 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1720         | jira-37119 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2088         | jira-37118 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1807         | jira-37121 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-2112         | jira-37122 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1764         | jira-37125 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1679         | jira-37126 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1779         | jira-37127 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2143         | jira-37138 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2134         | jira-37140 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1770         | jira-37146 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1826         | jira-37152 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1685         | jira-37153 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1801         | jira-37161 | INSERT        |      3 | reason Project CBC93 not found in Agile Central.     |
| CBC-1700         | jira-37162 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2102         | jira-37160 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2093         | jira-37164 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2145         | jira-37166 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1803         | jira-37169 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1812         | jira-37171 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1757         | jira-37191 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1822         | jira-37194 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-2092         | jira-37197 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2108         | jira-37198 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2141         | jira-37205 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1828         | jira-37208 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1819         | jira-37210 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1751         | jira-37215 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1741         | jira-37217 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2153         | jira-37220 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1711         | jira-37229 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1809         | jira-37230 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1728         | jira-37239 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2137         | jira-37248 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1744         | jira-37250 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1714         | jira-37255 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2128         | jira-37265 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1791         | jira-37268 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1817         | jira-37272 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1813         | jira-37276 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1804         | jira-37280 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1753         | jira-37289 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1749         | jira-37293 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2139         | jira-37299 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1796         | jira-37305 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1695         | jira-37306 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1772         | jira-37307 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1750         | jira-37310 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2151         | jira-37311 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1727         | jira-37312 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2142         | jira-37314 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2096         | jira-37329 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1680         | jira-37338 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2089         | jira-37337 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1827         | jira-37340 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1709         | jira-37346 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1678         | jira-37360 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2113         | jira-37363 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2094         | jira-37364 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1760         | jira-37367 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2099         | jira-37365 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1705         | jira-37370 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1732         | jira-37371 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2109         | jira-37372 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1681         | jira-37373 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1693         | jira-37378 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1794         | jira-37379 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1786         | jira-37380 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1710         | jira-37383 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1704         | jira-37390 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1823         | jira-37393 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1763         | jira-37399 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1775         | jira-37401 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2098         | jira-37406 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2111         | jira-37409 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1676         | jira-37415 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1769         | jira-37419 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1715         | jira-37421 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2091         | jira-37423 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2146         | jira-37427 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1682         | jira-37428 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1765         | jira-37430 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1830         | jira-37432 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1708         | jira-37439 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2101         | jira-37445 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-2116         | jira-37453 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1734         | jira-37454 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1789         | jira-37459 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2148         | jira-37464 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1742         | jira-37467 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1802         | jira-37468 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1805         | jira-37472 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-2126         | jira-37473 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1717         | jira-37477 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1692         | jira-37478 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2120         | jira-37483 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1690         | jira-37489 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1798         | jira-37491 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-2133         | jira-37493 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-1811         | jira-37497 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-1797         | jira-37503 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1766         | jira-37504 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1747         | jira-37511 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1677         | jira-37514 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1795         | jira-37518 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1793         | jira-37521 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1718         | jira-37524 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1702         | jira-37532 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-1699         | jira-37534 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-754          | jira-37569 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-809          | jira-37571 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-775          | jira-37580 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-970          | jira-37578 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-782          | jira-37592 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-977          | jira-37595 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-989          | jira-37604 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-951          | jira-37610 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-731          | jira-37617 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-992          | jira-37626 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-739          | jira-37631 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-730          | jira-37628 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-815          | jira-37636 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-811          | jira-37644 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-765          | jira-37646 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-786          | jira-37650 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-768          | jira-37652 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-986          | jira-37660 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-735          | jira-37662 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-777          | jira-37661 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-761          | jira-37664 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-745          | jira-37666 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-776          | jira-37672 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-804          | jira-37677 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-772          | jira-37678 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-814          | jira-37681 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-793          | jira-37683 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-806          | jira-37684 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-748          | jira-37691 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-796          | jira-37688 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-979          | jira-37696 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-766          | jira-37702 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-802          | jira-37705 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-767          | jira-37707 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-732          | jira-37708 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-810          | jira-37713 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-961          | jira-37715 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-983          | jira-37720 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-790          | jira-37736 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-966          | jira-37738 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-780          | jira-37741 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-744          | jira-37745 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-757          | jira-37746 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-953          | jira-37759 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-967          | jira-37761 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-812          | jira-37766 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-978          | jira-37767 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-763          | jira-37780 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-778          | jira-37777 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-749          | jira-37792 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-976          | jira-37797 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-962          | jira-37802 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-764          | jira-37800 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-727          | jira-37803 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-756          | jira-37812 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-972          | jira-37819 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-753          | jira-37828 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-788          | jira-37821 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-750          | jira-37829 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-758          | jira-37822 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-971          | jira-37833 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-982          | jira-37840 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-987          | jira-37851 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-738          | jira-37854 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-792          | jira-37862 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-729          | jira-37867 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-964          | jira-37876 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-969          | jira-37879 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-746          | jira-37884 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-791          | jira-37885 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-955          | jira-37888 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-733          | jira-37893 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-759          | jira-37897 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-968          | jira-37900 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-784          | jira-37901 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-974          | jira-37910 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-956          | jira-37916 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-798          | jira-37917 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-762          | jira-37918 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-789          | jira-37923 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-794          | jira-37926 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-808          | jira-37929 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-760          | jira-37941 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-963          | jira-37942 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-973          | jira-37943 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-981          | jira-37956 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-726          | jira-37957 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-779          | jira-37962 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-957          | jira-37975 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-737          | jira-37979 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-988          | jira-37992 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-769          | jira-38000 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-975          | jira-38001 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-807          | jira-38019 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-813          | jira-38017 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-965          | jira-38021 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-800          | jira-38023 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-799          | jira-38022 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-751          | jira-38028 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-752          | jira-38034 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-959          | jira-38035 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-801          | jira-38039 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-984          | jira-38044 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-747          | jira-38046 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-734          | jira-38048 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-783          | jira-38056 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-728          | jira-38060 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-952          | jira-38064 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-724          | jira-38065 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-771          | jira-38069 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-993          | jira-38072 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-803          | jira-38068 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-960          | jira-38075 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-736          | jira-38077 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-805          | jira-38083 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| CBC-958          | jira-38082 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-740          | jira-38087 | INSERT        |      3 | reason Project CBC97 not found in Agile Central.     |
| CBC-990          | jira-38095 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-797          | jira-38100 | INSERT        |      3 | reason Project CBC91 not found in Agile Central.     |
| AICC-2252        | jira-39775 | INSERT        |      3 | reason Project AICC177 not found in Agile Central.   |
| CBC-4165         | jira-40548 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-4167         | jira-40556 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CBC-4166         | jira-40557 | INSERT        |      3 | reason Project CBC98 not found in Agile Central.     |
| CB-16907         | jira-40814 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CB-16908         | jira-40815 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CB-16909         | jira-40816 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CB-16910         | jira-40817 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CB-16911         | jira-40819 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CB-16912         | jira-40820 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CB-16913         | jira-40861 | INSERT        |      3 | reason Project CB176 not found in Agile Central.     |
| CBC-4815         | jira-42276 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4816         | jira-42279 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4817         | jira-42282 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4818         | jira-42285 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4819         | jira-42286 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4820         | jira-42288 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4821         | jira-42290 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4828         | jira-42384 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4829         | jira-42387 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4831         | jira-42390 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4832         | jira-42393 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4833         | jira-42395 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4834         | jira-42397 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-4835         | jira-42399 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| AEX-8643         | jira-43320 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| AEX-8644         | jira-43323 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| EPPWIR-462       | jira-44878 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-481       | jira-44880 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-421       | jira-44882 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-10        | jira-44883 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-429       | jira-44884 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-435       | jira-44885 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-464       | jira-44887 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-448       | jira-44888 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-436       | jira-44889 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-875       | jira-44891 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-428       | jira-44893 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-16        | jira-44896 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-22        | jira-44899 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-442       | jira-44900 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-430       | jira-44902 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-337       | jira-44904 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-452       | jira-44906 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-431       | jira-44909 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-427       | jira-44907 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-858       | jira-44912 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-447       | jira-44913 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-406       | jira-44914 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-412       | jira-44916 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-476       | jira-44918 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-371       | jira-44919 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-450       | jira-44921 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
